,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
954,Tryndamere,2220516,49,493,Evelynn,361358,50,709,Orianna,33103,48,270,Draven,167830,52,616,Lulu,251863,58,89,Gragas,18035,56,230,Diana,98154,48,256,Gangplank,18832,34,65,Ezreal,91045,52,506,Senna,451193,52,445,1
955,Gangplank,27401,52,350,Sejuani,32378,49,323,Orianna,33103,48,270,Zeri,11366,52,347,Morgana,21112,50,92,Akali,10463,52,44,Kayn,2861,-1,-1,Malphite,78550,58,137,Ezreal,93126,54,233,Xerath,21258,51,276,1
956,MonkeyKing,56681,52,447,Diana,3866,49,171,Yasuo,452092,52,260,Jhin,727442,53,552,Lux,1066503,50,1413,Yone,435332,50,1256,Shen,32938,53,1144,Orianna,33103,48,270,Ezreal,189885,51,398,Seraphine,237277,51,1021,0
957,Darius,205117,50,700,MonkeyKing,24510,50,934,Corki,1049,50,159,Lucian,167747,51,696,Maokai,192685,54,247,Rell,31742,50,881,Diana,18165,52,507,Orianna,33103,48,270,Caitlyn,157702,51,136,Lux,1066503,50,1413,1
958,Volibear,42897,51,321,Gragas,13266,59,191,TwistedFate,1268909,-1,-1,Ezreal,234931,47,68,Morgana,457696,48,292,Yorick,22123,49,491,Udyr,32952,47,262,Orianna,33103,48,270,Varus,9090,45,97,Soraka,737483,47,426,0
959,Yorick,22123,49,491,Shyvana,56305,53,272,Orianna,33103,48,270,Ezreal,82662,45,97,Morgana,457696,48,292,Fiora,414225,51,321,Diana,6427,59,191,Garen,1186821,51,413,Jhin,127368,51,767,Janna,20967,53,398,1
960,Shen,209794,55,205,Elise,9973,48,270,Annie,175813,49,513,Renata,24250,50,816,Vayne,98375,47,188,Fiora,109258,64,242,Shyvana,53811,-1,-1,Leblanc,27444,54,357,Lucian,144000,57,161,Lux,60366,51,906,0
961,Mordekaiser,27200,56,248,FiddleSticks,649567,52,252,Gragas,1395931,52,120,Ashe,22417,48,270,Brand,140714,49,513,Darius,253173,-1,-1,Trundle,24809,57,70,Galio,261138,48,358,Kaisa,100198,50,607,Lux,69294,54,421,0
962,MonkeyKing,86619,52,555,Zac,570798,48,410,Yasuo,1092057,47,604,Vayne,1195632,48,270,Alistar,75209,49,513,Kayle,59181,56,199,Gragas,66090,-1,-1,Irelia,633614,53,382,Zeri,9726,51,680,Nautilus,6654,-1,-1,0
963,Garen,21848,51,637,LeeSin,69032,50,239,Lux,3197053,51,1008,Vayne,1195632,48,270,Janna,321940,49,638,Alistar,37266,50,891,Olaf,148799,50,288,Viktor,852202,50,1171,MissFortune,32432,52,931,Senna,921805,50,1456,0
964,Volibear,20772,-1,-1,Lillia,411753,53,305,Lissandra,461058,50,420,MissFortune,19148,50,628,Seraphine,16870,52,539,Sejuani,55671,50,296,MasterYi,29317,58,179,Taliyah,103916,51,689,Caitlyn,176059,48,270,Taric,122804,65,97,1
965,Teemo,1926,52,341,Belveth,5480,54,677,Gangplank,67436,50,975,Ezreal,85934,48,270,Janna,208,54,345,Gnar,17262,50,642,Viego,983461,48,442,Yone,178542,51,621,Jhin,157422,52,1010,Seraphine,16870,52,539,0
966,Camille,128706,50,642,Diana,79177,53,262,Malzahar,179139,50,437,Vayne,23398,-1,-1,Yuumi,131371,50,646,Taliyah,175408,53,542,XinZhao,63264,52,1049,Malphite,19907,49,551,Ashe,22417,48,270,Soraka,4633,54,345,1
967,Urgot,1605663,52,221,Brand,95342,50,558,Anivia,77165,52,69,Vayne,1195632,48,270,Ashe,50568,51,390,Irelia,33901,44,82,Udyr,207255,49,236,Malzahar,374917,52,254,Zeri,5502,50,307,Velkoz,908743,53,123,1
968,Sejuani,83805,55,378,Diana,39660,49,548,Yasuo,22062,51,403,Vayne,1195632,48,270,Amumu,11109,-1,-1,Mordekaiser,8901,54,235,Rengar,321316,50,641,Swain,142171,50,1012,MissFortune,50476,51,202,Brand,167803,52,504,0
969,Vayne,1195632,48,270,Ivern,38017,49,756,Akali,420504,-1,-1,Zeri,92272,49,648,Maokai,622443,50,922,Darius,160674,51,434,Udyr,452790,50,1103,Viktor,66386,-1,-1,Jhin,463139,51,202,Rakan,70610,47,257,1
970,Darius,160674,51,434,MonkeyKing,9086,54,208,Kassadin,2888,55,216,Jhin,463139,51,202,Sona,124519,53,1144,Orianna,33103,48,270,Kayn,806761,49,756,Kaisa,891420,51,704,Aatrox,46670,49,648,Nautilus,11518,49,637,1
971,Ornn,18188,52,498,MonkeyKing,9774,54,388,Velkoz,423732,52,886,Jinx,112034,51,869,Janna,108716,49,469,Vayne,1195632,48,270,Khazix,36045,55,228,Vladimir,119246,53,317,Ashe,65492,53,363,Lux,1449366,51,429,0
972,Malphite,1750,54,340,TwistedFate,548613,49,292,Vi,717218,56,365,Twitch,53507,49,275,Lulu,149506,-1,-1,Darius,248439,49,446,Udyr,52392,52,277,Lillia,28154,51,206,Vayne,1195632,48,270,Lux,1066503,50,1413,0
973,Teemo,440278,55,408,RekSai,1110203,51,666,Anivia,43621,46,147,Caitlyn,114596,51,176,Renata,6273,53,566,Rengar,1120982,55,298,Belveth,37104,53,431,Akali,5285,52,84,Vayne,1195632,48,270,Nautilus,130862,50,836,1
974,Gragas,22880,50,551,Kayn,1012494,-1,-1,Fizz,46123,50,787,Kaisa,93008,50,1202,Alistar,607643,51,167,Gnar,102995,51,589,RekSai,61349,51,39,Pantheon,14623,54,101,Vayne,1195632,48,270,Velkoz,156220,52,166,0
975,Skarner,44234,52,219,Diana,13667,53,201,Graves,122834,65,235,Vayne,1195632,48,270,Yuumi,28050,49,993,Sett,558602,49,550,Nasus,47217,50,286,Lucian,66365,43,144,Kayle,92706,50,194,Pyke,2651237,51,1300,1
976,Trundle,30852,48,527,Zac,389584,49,251,Orianna,33103,48,270,Ezreal,485255,49,717,Rakan,19846,54,350,Aatrox,40046,61,168,Viego,14586,44,109,Ahri,155399,50,941,Jhin,6053,52,216,Pyke,30630,49,784,1
977,Gangplank,444877,54,145,Shaco,2496192,-1,-1,Orianna,33103,48,270,Jhin,701786,51,120,Senna,55258,51,706,Aatrox,186483,52,435,Volibear,26100,55,109,Katarina,790001,49,491,Samira,439038,51,201,Zilean,20805,40,72,1
978,Garen,253445,53,182,Shaco,368483,51,788,Qiyana,311812,54,627,Zeri,25050,52,403,Velkoz,41359,49,716,Sejuani,22332,47,116,Nidalee,1690677,51,442,Gangplank,1458,49,242,Vayne,1195632,48,270,Lulu,173392,48,254,1
979,Vayne,1195632,48,270,Zac,16305,53,188,Neeko,4124,50,807,KogMaw,20826,50,831,Karma,42848,52,419,Malphite,182114,52,178,Graves,6189,58,248,Ahri,159907,50,807,Caitlyn,1633,50,268,Brand,181721,55,316,1
980,Volibear,38333,51,172,MasterYi,135407,49,289,Fizz,40990,52,887,Twitch,51717,52,338,Ashe,10415,52,312,Aatrox,268405,52,491,Rammus,1807,51,478,Veigar,260211,51,498,Vayne,1195632,48,270,Soraka,2719,53,171,0
981,Ornn,25233,56,150,Lillia,91791,50,547,Katarina,210288,51,651,Kaisa,181960,49,785,Janna,465360,55,157,Darius,161270,50,1195,Hecarim,285009,52,363,Ryze,44697,-1,-1,Vayne,1195632,48,270,Karma,3570,52,379,1
982,Kayle,47843,50,246,Belveth,4048,47,68,Viktor,322513,52,314,Ezreal,260215,51,1353,Seraphine,3858,59,131,Aatrox,5692,57,129,Lillia,22604,49,492,Fizz,5703,53,171,Vayne,1195632,48,270,Lux,104676,51,392,0
983,Irelia,412364,48,265,Kindred,58503,50,163,Taliyah,89329,49,518,Vayne,1195632,48,270,Zilean,114701,52,770,Jayce,2974,55,278,RekSai,13011,62,163,Talon,39059,-1,-1,Kaisa,70157,52,564,Soraka,191699,50,2455,1
984,TahmKench,136053,49,435,Belveth,14936,50,689,Kayle,288224,51,789,Vayne,1195632,48,270,Alistar,75209,49,513,Shen,97066,-1,-1,Graves,5014,50,58,Katarina,1174145,39,64,Ezreal,6499,54,142,Brand,2166,63,48,0
985,Irelia,28743,50,176,Hecarim,14847,47,462,Anivia,52390,57,67,Vayne,1195632,48,270,Brand,140714,49,513,Fiora,200004,51,513,Nocturne,78034,49,257,Graves,27615,51,500,Jhin,202936,49,1046,Yuumi,1202016,-1,-1,0
986,Orianna,17981,49,889,Diana,20033,53,606,Irelia,131154,53,191,MissFortune,50746,53,450,Soraka,227972,51,721,Vayne,1195632,48,270,Evelynn,317981,55,425,Kassadin,13934,50,1482,Ezreal,393381,56,257,Janna,84567,-1,-1,1
987,Camille,51611,49,415,Trundle,260219,48,632,Sylas,75167,50,435,Vayne,1195632,48,270,FiddleSticks,350417,53,191,Kayle,34594,51,387,Kindred,98737,49,686,Xerath,256713,51,432,Lucian,126180,50,780,Brand,32368,61,49,1
988,Irelia,382700,-1,-1,Zed,1121,53,214,Diana,185690,55,206,Jhin,61215,-1,-1,Janna,41084,53,30,Fiora,55021,46,70,Evelynn,42403,63,35,Yone,235993,-1,-1,Kaisa,17717,45,109,Lulu,10122,-1,-1,1
989,Volibear,22433,57,315,Karthus,117367,49,437,TwistedFate,242282,53,462,Vayne,49008,53,131,Janna,155377,49,373,Darius,1224832,49,457,Khazix,29230,63,35,Jinx,256333,53,165,Kassadin,27754,44,112,Lulu,10122,-1,-1,0
990,Garen,51931,48,461,Nunu,228542,49,421,Katarina,69915,52,328,Sivir,281208,58,97,Blitzcrank,11505,51,982,Janna,123854,51,628,MasterYi,3600,63,35,Lissandra,16460,50,446,Ezreal,30168,38,52,Karma,264254,-1,-1,0
991,Yorick,11265,49,526,LeeSin,13416,52,337,Vladimir,128586,-1,-1,Aphelios,129148,53,539,Lulu,32640,52,244,Karma,92121,51,628,Rengar,430891,63,35,Katarina,69915,52,328,Jinx,9806,49,239,Leona,53547,50,332,1
992,Nasus,39493,52,189,LeeSin,791143,50,262,Zed,79731,50,274,Tristana,93349,50,809,Velkoz,1414961,50,336,Camille,86475,48,588,Khazix,29230,63,35,Corki,25539,51,570,Jhin,344125,50,1376,Thresh,518209,49,630,1
993,Darius,2753,60,205,Graves,10937,54,198,Akali,66076,51,437,Jhin,542212,46,250,Karma,986644,50,140,Vayne,1398839,56,82,Poppy,18104,53,444,Zoe,221617,49,542,Jinx,386821,50,1376,Thresh,6814,63,35,0
994,Riven,73545,63,82,Viego,4646,-1,-1,Karma,11464,51,182,Jinx,386821,50,1376,Sona,62376,63,73,Camille,36545,57,47,Rengar,430891,63,35,Diana,135503,41,41,Twitch,138499,-1,-1,Blitzcrank,14666,53,152,0
995,Rakan,80015,50,1249,Graves,358792,-1,-1,Ahri,12971,54,115,Zeri,12644,59,135,Yuumi,111632,34,90,Karma,92121,51,628,Khazix,29230,63,35,Soraka,8006,66,110,Xayah,204419,49,279,MissFortune,10285,49,575,1
996,Darius,4543,-1,-1,JarvanIV,111126,-1,-1,Katarina,1538201,50,1433,Kaisa,230301,-1,-1,Pyke,331647,51,583,Janna,123854,51,628,Rengar,430891,63,35,Vex,38815,51,446,Zeri,12644,59,135,Nami,91195,51,303,0
997,Janna,123854,51,628,Rengar,430891,63,35,Qiyana,141664,49,94,Kaisa,76239,50,435,Xerath,1003,51,818,Malphite,90502,52,451,Jax,56276,-1,-1,Ahri,795617,49,308,Ezreal,22460,56,84,Senna,376435,56,167,1
998,Gnar,265397,52,345,Zed,2470478,48,476,Sylas,39018,49,280,Ashe,73341,50,167,Lux,82405,54,216,Mordekaiser,24358,51,1340,Khazix,29230,63,35,Kassadin,16873,56,552,Jax,1263663,53,493,Pyke,34441,51,117,0
999,Jayce,67355,-1,-1,Diana,31356,-1,-1,Vladimir,102966,53,66,Jhin,656245,46,293,Karma,200756,52,205,MonkeyKing,80987,-1,-1,Khazix,29230,63,35,Kassadin,34325,45,77,Caitlyn,517106,47,203,Maokai,10083,49,195,1
1000,Irelia,6717,53,301,Rengar,430891,63,35,Ahri,83070,51,865,Vayne,975813,47,203,Seraphine,145256,42,52,DrMundo,3525,44,75,Khazix,725,-1,-1,Katarina,363802,52,153,Jinx,73653,51,93,Lulu,482942,47,116,0
1001,Gangplank,173623,50,129,LeeSin,10732,63,35,Zilean,557967,56,185,Ezreal,353766,-1,-1,Nami,692198,53,323,Fiora,333680,65,23,Diana,8050,-1,-1,MasterYi,35933,33,113,Lucian,312811,34,32,Leona,65164,70,10,0
1002,Mordekaiser,197817,55,373,Evelynn,42403,63,35,Akshan,15635,61,72,Jinx,266097,53,119,Soraka,78094,-1,-1,Jayce,37988,49,380,XinZhao,9241,56,89,Yone,31236,55,65,Jhin,119074,49,82,Rell,38191,54,95,1
1003,Teemo,2605,54,111,LeeSin,10732,63,35,Akali,33186,-1,-1,Vayne,5198,50,52,Yuumi,13913,48,261,Jax,192392,51,257,Khazix,88628,52,54,Leblanc,515217,50,312,Jhin,145442,47,254,Senna,352286,51,559,1
1004,Teemo,1739980,50,270,Viego,37688,57,235,Sion,10083,50,105,Vayne,505891,51,351,Nautilus,29860,49,505,Garen,85743,54,248,Kaisa,3784,67,49,Malphite,13921,48,286,Rengar,430891,63,35,Yuumi,19590,49,371,0
1005,Kled,33140,50,181,Evelynn,42403,63,35,Vex,4673,52,274,Jhin,185121,51,106,Rakan,87243,53,716,Gangplank,207720,48,61,Kindred,339259,51,331,Sylas,286101,52,210,Zeri,42363,-1,-1,Karma,162838,51,386,0
1006,Jax,7166,50,64,Khazix,29230,63,35,Pyke,47760,49,41,Swain,47762,68,31,Karma,11029,46,167,Camille,7535,-1,-1,Graves,61808,51,285,Veigar,21231,49,200,Akshan,8138,-1,-1,Janna,8717,-1,-1,1
1007,Darius,19156,53,305,Olaf,6369,66,29,Yasuo,159079,38,101,Jinx,13872,63,35,Brand,87716,-1,-1,DrMundo,12279,-1,-1,Viego,30556,54,67,Diana,421858,49,529,Draven,33406,41,254,Yuumi,12837,-1,-1,0
1008,Pyke,47760,49,41,Volibear,40611,32,37,Diana,421858,49,529,Swain,47762,68,31,Thresh,130261,35,86,Viktor,183,71,14,Khazix,29230,63,35,Talon,320155,57,82,Kaisa,46763,-1,-1,Sona,180,50,20,1
1009,Aatrox,53044,62,52,Malphite,16322,51,71,Azir,14239,56,16,Veigar,32275,49,166,Warwick,100340,45,42,Riven,17859,50,112,Khazix,29230,-1,-1,Lux,37830,49,529,Jhin,116773,51,769,Xerath,28234,63,51,0
1010,Camille,277311,39,77,XinZhao,27382,47,74,Sylas,10520,50,112,Nunu,144,26,23,Senna,6638,20,10,Aatrox,53044,62,52,RekSai,962,-1,-1,Viktor,32045,50,174,Vayne,529160,42,31,Xerath,28234,63,51,0
1011,Sett,94607,46,149,LeeSin,146878,51,195,Orianna,19104,53,200,Zeri,15162,41,109,Senna,169,46,37,Gwen,44223,50,94,Rengar,430891,-1,-1,Viktor,1124,50,52,Kaisa,170150,-1,-1,Seraphine,20229,45,455,0
1012,Sejuani,18592,-1,-1,Nidalee,13560,67,24,Viktor,138224,-1,-1,Lucian,202153,48,83,Thresh,66779,44,18,Hecarim,191082,38,37,Khazix,29230,-1,-1,Veigar,134519,45,42,Jhin,140543,44,116,Velkoz,336173,29,24,0
1013,Malphite,33072,61,23,Viego,2244,59,56,Katarina,12077,-1,-1,Jhin,11092,53,58,Taric,23934,-1,-1,Yasuo,314599,-1,-1,Gragas,3254,-1,-1,Ekko,580439,45,74,Caitlyn,7494,-1,-1,Pyke,33284,-1,-1,1
1014,Garen,328,49,263,Evelynn,42403,-1,-1,Karthus,10237,49,88,Jinx,33543,51,83,Karma,375763,47,336,Riven,17924,-1,-1,XinZhao,6200,62,45,Akali,102945,-1,-1,Ashe,5880,63,56,Lulu,10189,60,50,0
1015,Irelia,3972,64,104,Shaco,11498,-1,-1,Zilean,18724,-1,-1,Jinx,13872,-1,-1,Lulu,7198,43,53,Gwen,149743,-1,-1,Khazix,2541,58,12,Tristana,10736,-1,-1,Jhin,141209,55,189,Velkoz,54427,59,66,1
1016,Chogath,2806,51,185,Zed,940,50,24,Vladimir,41754,55,159,Jhin,94212,-1,-1,Janna,2248,41,83,Irelia,21761,50,206,Rengar,430891,-1,-1,Sion,1357,-1,-1,Lucian,51592,-1,-1,Senna,144723,54,196,1
1017,Yone,170,58,12,Kindred,1343,-1,-1,Veigar,21892,51,584,Jhin,81595,-1,-1,Morgana,1756,53,36,Graves,8209,-1,-1,Nunu,18643,65,46,Sylas,81409,48,79,Jinx,13872,-1,-1,Janna,3139,62,34,0
1018,Quinn,6582,48,33,LeeSin,1564795,52,536,Lissandra,79984,55,31,Jinx,152933,51,291,Lux,38058,50,12,Garen,195139,41,90,Rengar,430891,-1,-1,Ahri,621,53,135,Jhin,11271,45,75,Morgana,199419,48,332,0
1019,Kayle,13215,52,116,Ekko,11578,53,79,Qiyana,19139,53,95,Jinx,13872,-1,-1,Rakan,154708,50,265,Teemo,1842802,49,413,Zed,153692,49,208,Ryze,11495,46,153,Twitch,823844,50,353,Lulu,25333,44,18,1
1020,XinZhao,8779,-1,-1,Rengar,40459,75,24,Lux,5894,58,212,Kaisa,14082,-1,-1,Thresh,36862,57,246,Nasus,134491,-1,-1,Khazix,2551,48,52,Leblanc,5286,57,23,Jinx,85438,25,20,Lulu,2485,-1,-1,1
1021,Sett,53805,57,47,Nidalee,1277,51,43,Ekko,13505,-1,-1,Ezreal,67506,51,282,Veigar,75204,44,437,Gangplank,3592,51,120,Kayn,744255,-1,-1,Rumble,74690,44,62,Jinx,13872,-1,-1,Nautilus,493465,51,618,0
1022,Riven,23728,61,28,Khazix,29230,-1,-1,Fizz,10863,47,78,Vayne,217916,36,64,Senna,3075,45,11,DrMundo,884,-1,-1,Shaco,56066,47,36,Ryze,557,47,93,Jinx,6873,37,27,Nami,7371,30,10,1
1023,Irelia,22982,47,195,Kayn,193555,53,161,Anivia,85966,55,69,Ashe,28013,42,106,Morgana,92952,-1,-1,Camille,87034,38,78,Rengar,430891,-1,-1,Fizz,127633,51,210,Jhin,214314,55,22,Xerath,1514503,49,809,1
1024,Singed,97730,33,21,Evelynn,71164,49,273,Yone,192104,49,419,Kaisa,390443,52,533,Soraka,527846,49,743,Jayce,1103,46,35,Talon,81350,55,326,Qiyana,39741,49,667,Vayne,15357,-1,-1,Morgana,1125,-1,-1,0
1025,Ekko,9529,55,110,Gragas,5910,-1,-1,Zed,1374478,50,434,Jhin,424894,51,198,Soraka,527846,49,743,Shen,6096,-1,-1,Rengar,430891,-1,-1,Fizz,77013,52,25,Ashe,44725,52,644,Lulu,3960,-1,-1,0
1026,Malphite,264683,-1,-1,Vi,30352,-1,-1,Vladimir,222490,-1,-1,Ashe,35848,53,109,Blitzcrank,62869,54,67,Teemo,79443,25,12,Udyr,568185,50,821,Chogath,5857,54,110,Vayne,15357,-1,-1,Lulu,36091,50,30,1
1027,DrMundo,37007,48,401,Evelynn,1493,58,24,Talon,269452,52,475,Sivir,57130,54,247,Janna,82878,55,305,Gwen,7741,52,89,Khazix,2934,58,72,Viktor,21662,56,212,Vayne,63842,49,598,Lulu,223956,46,190,0
1028,Sejuani,159664,55,108,Hecarim,479319,52,313,Akali,905653,54,419,MissFortune,63750,54,356,Seraphine,56070,51,540,Kled,527696,55,142,Ekko,1022370,52,467,Yone,97957,58,182,Ezreal,54594,54,247,Sona,111359,53,156,1
1029,Camille,43489,51,506,Shaco,1321049,50,210,Taliyah,34211,58,182,Sivir,57130,54,247,Xerath,51557,55,161,Mordekaiser,14323,56,189,Belveth,37019,56,55,Galio,47575,52,319,Kaisa,55876,52,782,Janna,611772,51,540,0
1030,Riven,580711,47,104,Kayn,93114,52,124,Taliyah,34211,58,182,Caitlyn,111222,54,247,Karma,4738,50,384,Irelia,356411,50,420,LeeSin,32658,44,117,Velkoz,597388,49,679,Sivir,54641,60,111,Swain,25430,58,101,1
1031,Riven,580711,47,104,Viego,29679,52,124,Seraphine,27372,50,790,Samira,79425,49,146,Maokai,25213,51,554,Illaoi,206698,52,668,Evelynn,232157,47,169,Vladimir,25215,58,182,Sivir,57130,54,247,Leona,710,50,384,0
1032,Jax,245556,50,336,Viego,44755,51,552,Sylas,196827,54,247,Draven,279192,65,65,Renata,10314,52,884,Shyvana,7747,48,430,Zac,696255,51,1196,Qiyana,87324,48,454,Nilah,22455,57,205,Pyke,92385,53,704,0
1033,Camille,385529,47,198,Nocturne,266817,51,752,Taliyah,12389,45,159,Kaisa,279289,50,745,Blitzcrank,374857,50,494,Fiora,13386,60,241,Khazix,730038,51,649,Akali,111204,54,247,Draven,279192,65,65,Swain,237099,51,448,0
1034,Galio,686143,54,311,Talon,56248,68,56,Kled,788,60,65,Twitch,28177,64,237,Karma,29231,46,205,Aatrox,206355,50,86,Evelynn,6634,56,80,Zed,307285,54,247,Kaisa,127624,65,65,Ashe,31599,57,132,1
1035,Jax,171193,50,470,Khazix,37471,55,251,Yuumi,66327,29,24,Twitch,64264,49,397,Cassiopeia,2936,56,98,Sejuani,17098,59,54,LeeSin,1856,57,28,Akali,111204,54,247,Draven,279192,65,65,Sona,7919,52,75,0
1036,Fiora,11986,60,97,JarvanIV,14750,48,290,Viktor,27113,61,109,Ezreal,173062,51,1043,Lulu,42525,62,34,Akshan,9906,74,46,Evelynn,6634,56,80,Kassadin,2783,71,48,Sivir,57130,54,247,Senna,12256,65,65,1
1037,Vladimir,30718,51,528,Talon,16633,49,633,Leona,13915,58,182,Sivir,57130,54,247,Kayn,66525,49,319,Fiora,6534,56,155,Karthus,2064,53,160,Swain,102929,52,928,Caitlyn,162078,50,214,Janna,36359,50,294,1
1038,Garen,48012,49,637,JarvanIV,80223,50,919,Viktor,33681,55,399,Caitlyn,153819,60,126,Blitzcrank,1594360,50,1251,Darius,55191,47,402,Shyvana,264221,48,828,Velkoz,169894,58,182,Sivir,57130,54,247,Thresh,445018,52,183,1
1039,Riven,1132545,50,213,Evelynn,113647,55,415,Anivia,195941,54,158,Twitch,39379,57,86,Alistar,381735,50,605,Jax,611293,50,343,Belveth,175888,51,1660,Diana,199603,58,182,Sivir,57130,54,247,Lulu,11256,44,135,1
1040,Akshan,2507,58,291,Diana,78462,50,596,Yone,97957,58,182,Sivir,57130,54,247,Xerath,77850,51,763,Kayle,99741,50,285,Mordekaiser,4335,50,1281,Garen,72300,50,586,Twitch,122163,50,515,Lulu,59856,50,306,1
1041,Aatrox,92060,50,36,Olaf,987,50,119,Cassiopeia,80732,49,236,Samira,12445,55,112,Lulu,59856,50,306,Singed,185445,54,374,Belveth,175888,51,1660,Azir,67636,58,182,Sivir,57130,54,247,Renata,6184,47,460,1
1042,Gnar,73365,50,601,Trundle,9859,58,263,Gragas,22880,50,551,Samira,17725,42,59,Nautilus,86534,53,559,Singed,3697510,51,758,XinZhao,311532,50,610,Taliyah,34211,58,182,Sivir,57130,54,247,Renata,18845,52,378,0
1043,Kayle,814507,51,1223,Khazix,502705,51,574,Cassiopeia,345526,58,130,Twitch,107805,50,967,Aatrox,5314,51,737,Irelia,335940,51,592,Nunu,117434,55,301,Velkoz,169894,58,182,Sivir,57130,54,247,Xerath,60250,59,121,1
1044,Darius,71823,51,592,Khazix,152916,51,587,Taliyah,34211,58,182,Sivir,57130,54,247,Xerath,60250,59,121,Garen,21015,48,88,RekSai,55231,46,286,Ahri,92015,51,654,Vayne,22317,54,198,Alistar,205305,51,309,1
1045,Shen,2481466,51,1320,Shaco,45184,49,751,Taliyah,34211,58,182,Jinx,24751,54,247,Lulu,9734,50,291,Darius,449044,49,107,LeeSin,13722,50,896,Corki,13176,51,769,MissFortune,14771,57,320,Ashe,34046,49,840,1
1046,Trundle,152143,50,710,Rengar,49693,53,106,Azir,67636,58,182,Sivir,57130,54,247,Leona,1645504,51,422,Mordekaiser,28841,52,232,MasterYi,1361399,50,604,Qiyana,311812,54,627,Jayce,16928,51,353,Blitzcrank,251609,46,418,1
1047,Darius,128303,51,514,Olaf,192929,-1,-1,Taliyah,15407,49,1007,Samira,129765,54,248,Yuumi,463592,50,1265,Akshan,65883,50,957,Nunu,32835,50,175,Velkoz,169894,58,182,Sivir,57130,54,247,Seraphine,97745,53,286,0
1048,Gnar,1496032,50,214,Shyvana,3351,56,55,Orianna,37847,50,1094,Ezreal,10754,55,141,Soraka,193,-1,-1,Jax,122918,61,290,Vi,354273,54,148,Azir,67636,58,182,Sivir,57130,54,247,Pyke,104505,51,1048,0
1049,Darius,565455,53,554,Diana,13428,52,85,Katarina,41672,55,84,Jhin,74633,51,1132,Zilean,69829,50,406,MonkeyKing,83129,58,182,Khazix,44641,52,249,Azir,807023,50,267,Sivir,57130,54,247,Nautilus,117574,51,992,0
1050,Garen,238776,50,483,Evelynn,1493,58,24,Talon,530661,54,247,Caitlyn,312651,51,864,Morgana,273398,52,255,Kayle,7559,56,117,Graves,129611,60,136,Yasuo,617619,56,242,Kaisa,798100,51,1224,Velkoz,1103421,52,603,0
1051,Ornn,160,54,247,Evelynn,1493,58,24,Akshan,726,39,69,Yasuo,47681,52,362,Pantheon,104964,51,175,Sejuani,114321,51,527,Lillia,3116,41,66,Viktor,36174,50,992,Lucian,1258323,49,1070,Janna,724181,52,410,0
1052,Akali,111204,54,247,Diana,72323,52,247,Ahri,32344,51,381,Jhin,1713214,50,419,Pantheon,44056,53,331,Pyke,1018404,50,353,Rengar,2780270,51,669,Taliyah,49135,58,173,Ashe,24865,50,158,Lux,297445,51,1043,1
1053,Renekton,180783,52,816,Diana,21740,49,121,Vladimir,8110,54,247,Caitlyn,46250,51,515,Pyke,243158,52,239,Aatrox,89773,53,458,Shaco,1469595,50,596,Anivia,57495,49,716,Zeri,57462,58,215,Leona,314799,51,286,0
1054,Tryndamere,76201,54,160,Rammus,40534,53,141,Kassadin,38703,56,122,Samira,710443,51,674,Janna,445308,53,613,Fiora,6312,53,273,Qiyana,86710,50,535,Xerath,354,50,299,Kalista,21134,54,247,Pyke,122636,58,182,1
1055,Swain,15483,54,259,Kindred,44956,51,716,Karthus,8317,52,254,Jhin,26166,56,240,Veigar,244217,51,1359,Gnar,104212,50,109,Zac,392999,57,407,Akshan,389481,51,926,Jinx,24751,54,247,Renata,7795,58,182,1
1056,Camille,75239,54,230,Kayn,245915,50,218,Taliyah,56957,50,668,KogMaw,6214,49,239,Braum,136140,50,859,Garen,199408,53,445,Ivern,333695,47,165,Velkoz,169894,58,182,Jinx,24751,54,247,Lux,640571,48,410,0
1057,Garen,548043,52,760,Talon,15045,50,1718,Swain,19648,48,1017,Xayah,419652,50,455,Nami,57372,51,262,Yasuo,62799,54,247,Diana,20595,-1,-1,Akali,577615,58,182,Jinx,702293,51,502,Bard,130431,48,214,0
1058,Olaf,11649,54,247,Malphite,93823,45,139,Velkoz,169894,58,182,Sivir,57947,50,504,Ashe,22622,47,529,Fiora,43661,50,483,Trundle,74137,52,204,Katarina,522829,52,549,Kaisa,5955,51,140,Xerath,55891,49,124,0
1059,Shen,176,48,287,LeeSin,31162,54,247,Velkoz,169894,58,182,Zeri,7370,50,620,Rell,64985,50,905,Poppy,168761,44,168,Evelynn,2535432,50,2455,Orianna,1053193,51,267,Jhin,568719,51,314,Leona,24523,54,541,0
1060,Ornn,89712,58,151,MonkeyKing,4717,50,167,Velkoz,169894,58,182,Jinx,24751,54,247,Xerath,177736,51,272,Renekton,2708089,50,936,Khazix,94227,40,45,Malzahar,728437,52,378,Kaisa,389144,55,42,Sona,99042,48,298,0
