,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
836,Kennen,193076,58,198,LeeSin,70058,50,1215,Tristana,9972,48,151,Jinx,18805,50,667,Zyra,12507,51,395,Vex,4785,50,260,Kayn,31510,46,95,Talon,50721,51,97,Caitlyn,5173,40,126,Senna,105417,51,65,0
837,Jax,163172,52,81,Hecarim,23952,49,84,Yasuo,896670,48,178,Twitch,54109,45,44,Senna,105417,51,65,Gwen,13565,52,242,MasterYi,85805,55,205,Sylas,8246,50,1023,Ezreal,376438,-1,-1,Bard,732905,49,190,1
838,Urgot,95830,54,56,XinZhao,3367,48,386,Orianna,154427,56,98,Jhin,567693,51,623,Nami,484211,49,162,TahmKench,32721,54,13,Vi,1140781,51,907,Leblanc,107434,47,51,Ziggs,5336,52,145,Senna,105417,51,65,0
839,Illaoi,675327,27,15,Talon,101212,-1,-1,Rumble,73532,-1,-1,Twitch,762586,53,511,Senna,105417,51,65,DrMundo,450982,-1,-1,Nunu,58151,-1,-1,Corki,27113,53,260,Sivir,49734,45,161,Brand,130272,49,242,0
840,Fiora,75394,51,143,Diana,237487,49,731,Yasuo,400590,51,1738,Lucian,215468,52,597,Senna,105417,51,65,Teemo,3138,51,166,Nidalee,47297,49,207,Qiyana,176334,65,17,Jhin,66348,48,63,Bard,140989,67,51,1
841,Jayce,13881,55,80,Hecarim,274501,51,65,Ahri,253541,49,275,Kaisa,31232,64,39,Nami,410195,-1,-1,Urgot,175598,54,26,Trundle,28889,51,355,Sylas,240943,49,321,Ashe,125596,50,268,Alistar,137421,53,356,1
842,Mordekaiser,8114,31,81,JarvanIV,424589,51,65,Pantheon,297924,51,584,Caitlyn,42573,45,60,Nautilus,39609,54,26,Trundle,28889,51,355,Kayn,154239,49,255,Ekko,868714,46,54,Ezreal,61608,43,47,Soraka,18053,58,12,0
843,Zac,19860,55,51,Vi,76073,49,206,TwistedFate,7236,59,64,Caitlyn,23644,57,47,Xerath,315442,51,619,Darius,849351,48,21,Nocturne,959416,51,65,Kassadin,44473,48,386,Samira,32933,56,75,Yuumi,26497,43,103,1
844,Garen,795609,52,260,Hecarim,274501,51,65,Xerath,17206,58,106,Jinx,151042,-1,-1,Karma,5428,58,52,Kled,722746,46,143,Diana,8273,31,48,LeeSin,49845,54,164,Ezreal,7854,-1,-1,Yuumi,520937,48,122,1
845,Aatrox,65535,-1,-1,JarvanIV,424589,51,65,Syndra,12161,49,263,Kaisa,83345,49,592,Alistar,34630,-1,-1,Graves,117825,52,101,LeeSin,227326,49,168,Nasus,245180,-1,-1,Jhin,223550,50,688,Sona,248502,51,398,1
846,Illaoi,107069,-1,-1,Nocturne,959416,51,65,Kassadin,244857,48,240,Twitch,762586,53,511,Soraka,24611,49,225,Irelia,10890,41,49,Qiyana,103152,-1,-1,Vex,4001,67,21,Draven,72426,51,339,Yuumi,44891,52,371,0
847,Renekton,152375,-1,-1,Zac,327669,53,110,Zoe,220541,43,46,Samira,10406,42,90,Thresh,55916,47,68,Nasus,53321,50,458,Nocturne,959416,51,65,Viktor,33204,47,259,Ezreal,164285,48,66,Yuumi,98873,48,121,0
848,DrMundo,8711,49,1026,MasterYi,3485,-1,-1,Yasuo,97264,-1,-1,Alistar,5395,53,98,Jinx,204154,52,301,Shen,10360,-1,-1,Nocturne,959416,51,65,Viktor,26036,55,137,Lucian,112188,-1,-1,Pyke,607664,51,352,0
849,Pantheon,83305,-1,-1,Hecarim,274501,51,65,Azir,129698,-1,-1,Vayne,930622,41,104,Ahri,14646,49,407,Sion,93089,51,159,Graves,68547,45,130,Pyke,105428,-1,-1,Yasuo,87016,-1,-1,Soraka,255221,72,18,0
850,Aatrox,417253,51,741,Hecarim,274501,51,65,Ahri,302547,55,164,Varus,121172,51,741,Karma,94579,56,81,Sylas,100154,53,83,Elise,9139,-1,-1,Yone,238842,50,570,Ezreal,79205,-1,-1,Zyra,78375,51,569,0
851,Illaoi,57001,43,208,Vi,7452,51,817,Lissandra,7009,54,196,Caitlyn,182147,52,629,Swain,35791,51,443,Fiora,13853,48,186,Talon,201890,59,133,Leblanc,173375,49,360,Jhin,117816,51,321,Karma,63509,49,500,1
852,Aatrox,19319,49,679,Olaf,20802,53,362,Malzahar,13733,54,161,Caitlyn,408943,51,471,Xerath,1044554,48,723,Pantheon,9630,52,191,RekSai,52665,59,133,Fizz,157532,52,322,Ashe,190394,51,857,Blitzcrank,96669,46,167,0
853,Volibear,378424,50,370,RekSai,52665,59,133,Malphite,237453,49,258,Twitch,354377,51,950,Renata,9667,46,167,Sett,723037,52,588,Belveth,1801,-1,-1,Heimerdinger,1543232,55,105,Tristana,171281,51,365,Leona,19341,53,194,1
854,Aatrox,113988,50,261,MonkeyKing,402934,51,427,Anivia,974378,55,124,Tristana,45620,54,570,TahmKench,777,50,248,Mordekaiser,47053,51,809,RekSai,52665,59,133,Akshan,231858,-1,-1,Kaisa,156965,51,202,Nautilus,85095,46,167,0
855,Ornn,8327,53,299,Viego,40925,50,256,Kassadin,22089,51,260,Kalista,198142,57,269,Nami,1296786,56,229,Vayne,272549,51,427,RekSai,52665,59,133,Anivia,974378,55,124,Kaisa,52540,51,220,Nautilus,85095,46,167,0
856,Garen,284269,51,213,RekSai,52665,59,133,Zoe,207065,49,873,Kaisa,201442,52,253,Thresh,148314,46,167,Gangplank,96062,49,211,MonkeyKing,11435,48,613,Malzahar,121933,53,207,Vayne,83241,52,685,Blitzcrank,15609,56,326,1
857,Lillia,18991,52,314,RekSai,52665,59,133,Ahri,719268,46,360,Samira,450396,52,642,Nautilus,85095,46,167,Olaf,15225,52,904,Zac,21433,48,246,Akali,68988,49,229,Ezreal,211662,52,685,Lux,715060,51,668,0
858,Cassiopeia,3068,54,144,Volibear,4386,47,110,Nasus,25943,57,117,Caitlyn,81644,48,215,Nami,1311644,47,328,Quinn,13250,51,1246,RekSai,52665,59,133,Fizz,367583,52,593,Vayne,41604,47,135,Renata,9667,46,167,0
859,Yone,54542,54,503,MonkeyKing,24644,50,103,Ekko,108983,51,113,Ashe,233069,50,479,Morgana,53349,46,48,Fiora,34537,51,540,RekSai,52665,59,133,KogMaw,248555,49,789,Caitlyn,827069,49,257,Karma,223662,52,667,0
860,Illaoi,152856,63,73,RekSai,52665,59,133,Azir,37864,48,280,Lucian,305769,51,971,Nami,9630,50,109,Nasus,310991,54,382,LeeSin,26166,49,264,Gragas,532637,50,251,Kaisa,191967,51,194,Blitzcrank,186975,50,432,1
861,Kayle,2062,54,347,Graves,53844,51,336,Katarina,57685,52,219,Ashe,256574,48,336,Zyra,168651,59,101,Yorick,32676,55,291,RekSai,52665,59,133,Malzahar,243100,52,313,Ezreal,212019,48,371,Zilean,92646,44,209,0
862,Darius,29603,-1,-1,RekSai,52665,59,133,Orianna,5838,54,359,Jhin,215907,52,143,Thresh,1049563,50,124,Cassiopeia,10874,45,84,Irelia,130437,48,65,Graves,465834,49,829,Kalista,1974035,48,345,Neeko,359748,48,267,1
863,Darius,29603,-1,-1,RekSai,52665,59,133,Veigar,321901,54,565,Ezreal,276318,52,387,MissFortune,44555,52,369,Shen,29903,54,271,Graves,102522,52,591,Leblanc,1174110,50,340,Jhin,1484,49,449,Nautilus,26419,50,268,1
864,Fiora,82100,-1,-1,RekSai,52665,59,133,Zoe,23915,60,130,Kaisa,182754,49,193,Lulu,58348,56,211,Sett,279648,-1,-1,Talon,2082798,49,938,Veigar,321901,54,565,Twitch,241023,49,84,Yuumi,861183,52,337,1
865,Riven,1138094,49,265,RekSai,52665,59,133,Ezreal,956816,51,560,Kaisa,170617,43,51,Thresh,48118,48,435,Aatrox,31046,48,195,Graves,192249,-1,-1,Akshan,3473,51,228,Jhin,48453,52,519,Yuumi,1092035,-1,-1,1
866,Senna,9515,51,724,Lillia,62104,52,460,Swain,35481,52,206,Viktor,2088,50,1375,Lux,108950,-1,-1,DrMundo,27830,50,1112,RekSai,52665,59,133,Irelia,182488,49,281,Samira,31156,53,323,Leona,76259,53,413,0
867,Mordekaiser,129670,50,1146,Diana,33259,-1,-1,Viktor,66628,52,168,Yasuo,28205,51,265,Senna,55272,53,634,Kayle,59002,50,388,RekSai,52665,59,133,Irelia,129005,-1,-1,Tristana,38724,53,509,Nami,348870,50,246,0
868,Irelia,13399,53,139,Ekko,530531,-1,-1,Anivia,231797,50,490,Sivir,129290,51,808,Senna,69428,-1,-1,Gangplank,1167506,54,220,RekSai,52665,59,133,TwistedFate,458416,49,786,Twitch,41030,51,570,Lulu,243822,50,883,1
869,Chogath,100973,53,528,RekSai,52665,59,133,Anivia,1427985,49,618,Kaisa,100311,49,145,Senna,15291,51,824,Garen,316080,57,283,Warwick,758792,50,343,Veigar,28156,-1,-1,Jhin,6638,49,477,Karma,16731,52,374,1
870,Yorick,54617,53,196,RekSai,52665,59,133,Katarina,16584,50,338,Vayne,37459,51,649,Yuumi,157309,50,405,Riven,901027,51,627,Nidalee,2995,46,114,Akshan,31106,-1,-1,Xayah,48304,50,105,Janna,25646,54,279,0
871,Rumble,1130528,49,196,RekSai,52665,59,133,Lux,477270,49,675,Draven,92421,51,590,Nautilus,44364,51,501,Gangplank,133561,-1,-1,Jayce,40597,20,15,Xerath,221258,50,446,Ziggs,16175,49,239,Galio,95939,47,355,1
872,Sion,8462,50,556,Karthus,25251,50,659,Fizz,599041,51,812,Caitlyn,134839,-1,-1,Leona,1126038,49,434,Jax,32065,52,551,RekSai,52665,59,133,Garen,1025385,50,940,Kaisa,206334,51,590,Pyke,89865,54,183,0
873,Katarina,530212,49,366,Rammus,19966,46,364,Talon,925887,49,444,Twitch,120705,-1,-1,Lulu,222200,50,216,Aatrox,63155,51,590,RekSai,52665,59,133,Viktor,145470,50,1243,Bard,109303,50,614,Caitlyn,79460,50,672,1
874,Shyvana,304253,48,539,Warwick,518820,50,306,Lissandra,12948,50,599,Zeri,9455,50,949,Senna,122945,51,313,Gangplank,279697,51,1169,RekSai,52665,59,133,Kennen,1013675,48,401,Samira,34729,49,585,Vi,303306,51,1566,0
875,Draven,171473,46,450,Amumu,1100357,48,369,Chogath,879351,51,593,Jhin,125919,51,444,Zyra,74743,51,431,Shen,83234,52,1114,RekSai,52665,59,133,Talon,61945,51,510,Ashe,431558,47,269,TahmKench,45489,53,350,0
876,Renekton,6353,48,523,Diana,119919,50,295,Qiyana,25118,52,121,KogMaw,29341,50,638,Senna,12933,51,431,DrMundo,73759,49,261,RekSai,52665,59,133,Veigar,128920,50,318,Lucian,537439,51,324,TahmKench,45489,53,350,0
877,Kled,677746,50,575,RekSai,52665,59,133,Ekko,42104,49,529,Ezreal,13176,52,314,Lux,44197,50,1150,Poppy,3853,50,393,Warwick,658342,50,508,Zed,361597,46,268,Draven,125066,51,865,Pyke,174816,51,431,1
878,Warwick,12204,51,191,Hecarim,186490,50,606,Vladimir,384443,53,173,Lucian,29733,54,285,Lulu,64523,51,750,Graves,32189,-1,-1,RekSai,52665,59,133,Jinx,480527,51,119,Zeri,40160,-1,-1,Seraphine,137869,47,118,0
879,Darius,921042,52,330,Viego,33036,48,442,Azir,901704,49,248,Vayne,415319,50,102,Lulu,230532,53,221,Garen,291513,51,243,RekSai,52665,59,133,Graves,32189,-1,-1,Ziggs,247445,51,456,Rell,98312,47,118,0
880,DrMundo,42421,50,361,Kindred,135887,51,741,Viktor,47519,-1,-1,Xayah,30577,48,280,Soraka,79691,-1,-1,Kayle,1182675,51,851,Hecarim,7277,-1,-1,Katarina,975225,-1,-1,Karthus,6429,47,482,Yuumi,21301,59,133,1
881,Kennen,13060,51,679,RekSai,55214,-1,-1,Garen,916048,51,1235,Lucian,24829,51,150,Yuumi,21301,59,133,Urgot,6605,49,107,Morgana,195814,53,237,Kayle,13803,52,124,Jhin,374066,-1,-1,Pyke,892127,51,945,1
882,Tryndamere,28600,50,42,Lillia,2047,48,48,Renekton,37959,59,133,MissFortune,32786,53,125,Senna,67075,52,398,Darius,106485,50,867,Graves,215599,50,1075,Zed,134579,50,1215,Jhin,45152,52,1104,Lux,44594,51,1138,0
883,Volibear,132107,50,598,Diana,4701,56,115,Sylas,38357,59,133,Jhin,13466,56,232,Yuumi,302301,51,365,Darius,186499,52,622,Nocturne,285118,52,626,Akali,210473,53,672,Ezreal,266789,51,658,Leona,66491,49,381,1
884,Mordekaiser,64388,48,347,Shaco,210253,50,142,Ahri,229454,51,491,Samira,9389,46,69,Pantheon,12588,51,87,Kayle,5473,53,68,Graves,520,56,115,Fizz,71893,-1,-1,Xayah,32072,48,238,Rakan,45721,59,133,1
885,Jayce,7266,51,577,Hecarim,1599,56,115,Zoe,53897,50,673,Ezreal,11186,48,591,Yuumi,21301,59,133,Nasus,34511,49,339,Shaco,1097001,48,230,Vex,7211,51,196,Jhin,5097,52,251,Lulu,169792,55,222,1
886,Olaf,22034,51,457,Diana,154,51,154,Velkoz,994442,49,357,Samira,30489,53,416,Nautilus,39872,59,133,Renekton,347202,52,295,Udyr,143974,51,855,Ryze,11237,61,147,Jhin,14237,-1,-1,Yuumi,9358,51,594,0
887,Gangplank,67384,50,509,Nocturne,67629,52,475,Viktor,935450,48,233,Ashe,650805,51,536,Lux,345327,51,645,Garen,964635,52,497,Vi,362210,-1,-1,Zed,635544,52,461,Samira,18958,-1,-1,Yuumi,21301,59,133,0
888,Tryndamere,563,52,385,Evelynn,22335,-1,-1,Viktor,3273,57,373,MissFortune,92908,51,561,Renata,116170,51,564,Graves,106141,45,38,LeeSin,142151,52,284,Garen,735713,56,385,Samira,45767,64,77,Pantheon,53051,59,133,0
889,Gragas,738337,-1,-1,Graves,54249,52,189,Fizz,164431,-1,-1,Samira,45767,64,77,Nautilus,39872,59,133,Garen,117714,54,159,Shaco,83791,-1,-1,Vex,12849,49,306,Jhin,583282,51,561,Velkoz,1300191,51,577,1
890,DrMundo,24169,49,98,RekSai,82786,50,876,Xayah,25746,59,133,Jinx,135679,48,100,Nautilus,14473,52,352,Garen,146041,51,500,Warwick,1175309,51,343,Kaisa,6362,49,955,Ziggs,22652,49,885,Ashe,1321894,48,694,1
891,Mordekaiser,27886,47,258,Nocturne,1351874,49,499,Garen,307910,49,1047,Jhin,96493,51,750,Yuumi,65158,54,395,Sett,50207,49,105,Rengar,343701,-1,-1,Ahri,94997,50,270,Kaisa,75234,59,133,Morgana,344340,48,109,1
892,Camille,240812,49,429,Gragas,303823,49,555,Yasuo,321447,49,479,Kaisa,75234,59,133,Leona,63391,51,235,Trundle,38080,54,257,Kindred,32039,63,87,Fizz,260902,53,85,Ezreal,196548,49,272,Bard,64096,48,382,0
893,Warwick,565017,51,235,Kayn,4273,52,157,Akali,83515,46,254,Ezreal,184052,50,260,Zyra,13172,49,384,Garen,177560,-1,-1,XinZhao,7360,51,433,Velkoz,395997,54,431,Lucian,71049,59,133,Pyke,249018,53,302,1
894,Akali,172620,-1,-1,Ekko,106027,44,411,Zed,854900,50,382,Zeri,16781,59,133,Braum,106189,51,278,Camille,997697,51,231,Nocturne,9811,51,310,Sylas,285962,52,430,Ezreal,105402,49,493,Lux,1004829,50,215,1
895,Karma,19979,53,273,Viego,29446,57,166,Akshan,112004,55,204,Kaisa,75234,59,133,Zyra,43870,49,672,Shyvana,22202,50,490,LeeSin,60878,-1,-1,Veigar,17920,51,319,MissFortune,861934,50,519,Leona,45313,53,376,1
896,Pantheon,171135,49,608,Trundle,232883,46,428,Ekko,1214291,51,939,Zeri,16781,59,133,Swain,41047,47,534,Renekton,20567,50,305,Khazix,158439,54,338,Irelia,117703,48,137,Yuumi,51555,-1,-1,Neeko,17252,51,988,0
897,Kayle,241418,51,566,Hecarim,150869,51,847,Viktor,36426,52,560,Draven,43932,-1,-1,Blitzcrank,878542,50,998,Teemo,1361855,50,389,Nocturne,179626,-1,-1,Veigar,17265,53,133,Ezreal,71567,59,133,Yuumi,173118,49,411,1
898,Akali,2028,-1,-1,Kayn,516367,51,197,Akshan,72771,-1,-1,Draven,726793,-1,-1,Morgana,204579,54,326,TahmKench,47316,62,79,Ekko,10299,38,26,Zeri,16781,59,133,Vayne,312159,53,689,Zilean,787387,57,77,1
899,Akshan,223347,51,783,RekSai,16114,42,33,Sylas,38357,59,133,Jinx,513494,51,472,Leona,8417,50,653,Gangplank,774147,54,429,Trundle,64850,51,791,Velkoz,900885,53,542,Ezreal,110010,50,816,Renata,11792,50,543,0
900,Garen,71044,51,140,Nunu,24984,60,48,Qiyana,42108,55,55,Ezreal,68923,48,253,Renata,28985,-1,-1,Vayne,143355,52,31,Poppy,178251,53,579,Diana,12962,42,33,Kaisa,75234,59,133,Taric,153,30,67,1
901,Fiora,139935,52,31,Ekko,646072,53,579,Renekton,9893,42,33,Ezreal,71567,59,133,Zilean,189204,52,415,Darius,58998,52,637,Zed,2470478,48,476,Yasuo,195230,49,280,Kaisa,29122,53,305,Xerath,5182,50,296,1
902,Ornn,4879,53,651,Nidalee,16542,-1,-1,TwistedFate,4830,42,33,Kaisa,75234,59,133,Senna,234597,-1,-1,Darius,83859,57,159,JarvanIV,10595,52,260,Corki,18460,-1,-1,Jinx,185371,50,64,Morgana,13103,48,366,1
903,Aatrox,42981,49,505,Diana,75382,47,389,Yone,4029,42,33,Kaisa,75234,59,133,Lux,82063,50,373,Yorick,12677,54,280,JarvanIV,1564697,47,433,Veigar,469008,52,435,Jhin,1959,53,175,Brand,51356,51,583,0
904,Tryndamere,10912,51,157,Viego,8679,41,106,Leblanc,718675,50,502,Kalista,8066,59,133,Nautilus,23806,42,33,Akali,6307,55,187,Lillia,79397,53,279,Zed,15869,-1,-1,Samira,13967,50,642,Pyke,24413,-1,-1,0
905,Sett,4040,-1,-1,Shaco,516954,52,631,Xerath,151776,-1,-1,Caitlyn,367829,50,969,Lux,1451243,49,291,Kled,123223,51,157,Graves,50800,52,398,Ahri,274692,50,502,Kaisa,75234,59,133,Blitzcrank,5450,42,33,1
906,Teemo,353136,51,611,Nocturne,779132,50,985,Annie,57688,51,305,Ezreal,18872,45,130,Senna,3048,-1,-1,Warwick,586350,50,821,Diana,111709,52,219,Ryze,26504,58,111,Tristana,12076,59,133,Thresh,34125,42,33,1
907,Sett,120638,51,795,Khazix,621664,52,548,Xerath,331267,50,291,Lucian,113530,45,156,Nami,160101,51,995,Teemo,21931,50,556,Rammus,7657,50,618,Yone,92903,50,336,Kaisa,75234,59,133,Thresh,34125,42,33,0
908,XinZhao,12583,51,273,Udyr,170,51,45,Ahri,268054,50,670,Sivir,54537,54,167,Karma,60481,-1,-1,Trundle,18629,55,128,Viego,48945,-1,-1,Veigar,19581,50,336,Lucian,71049,59,133,Nami,11309,42,33,0
909,Riven,1935007,50,963,XinZhao,151574,54,110,Vladimir,290932,58,183,Jhin,64174,50,791,Lux,6989,52,279,Sion,144989,55,176,Diana,16776,51,309,Talon,201890,59,133,Caitlyn,92481,51,670,Pyke,742260,51,438,1
910,Akali,17626,49,252,FiddleSticks,214446,51,833,Diana,1336214,50,1170,Kaisa,75234,59,133,Nautilus,36744,49,784,Tryndamere,225477,48,433,Ezreal,37543,54,156,Galio,31752,49,401,JarvanIV,104705,47,425,Blitzcrank,2109907,48,628,1
911,Volibear,82131,-1,-1,Zac,109013,50,682,Talon,201890,59,133,Aphelios,289579,52,442,Taric,371571,54,229,Irelia,34006,51,588,XinZhao,724284,50,878,Zoe,611746,49,680,Ezreal,897137,49,484,Bard,13494,-1,-1,0
912,Aatrox,35166,46,342,XinZhao,35778,51,399,Gangplank,148964,50,117,Jinx,205613,-1,-1,Braum,66083,50,606,Tryndamere,1047,51,141,RekSai,101189,56,52,Lissandra,31808,59,133,Caitlyn,141271,46,145,Thresh,102335,45,98,1
913,Nasus,98185,53,174,Ekko,122040,54,190,Talon,662465,51,450,Vayne,168569,52,502,Leona,2722079,51,552,Darius,100796,48,285,Hecarim,263247,50,821,Malphite,42542,59,133,Jhin,102356,49,326,Sona,87146,54,164,1
914,TahmKench,46627,47,278,Amumu,262648,51,512,Talon,201890,59,133,Jhin,122483,50,1197,Zilean,79684,46,489,Riven,1527971,49,216,Sejuani,75491,50,110,Ekko,700527,49,419,Ashe,156032,51,749,Senna,26004,52,97,0
915,Urgot,316776,51,1983,FiddleSticks,2048537,50,665,Talon,201890,59,133,Vayne,98496,-1,-1,Pyke,133888,53,267,Sett,116860,51,1145,Ekko,47545,53,178,KogMaw,196978,-1,-1,Zeri,26130,50,1117,Nautilus,276240,51,706,1
916,Malphite,57847,50,303,Evelynn,1369844,51,1286,Talon,201890,59,133,Vayne,258853,-1,-1,Lulu,6320,55,254,Mordekaiser,66643,48,584,Udyr,1536821,-1,-1,Sylas,430118,-1,-1,Sivir,7543,55,69,Yuumi,25590,52,90,0
917,Gangplank,959159,56,149,LeeSin,209224,51,641,TwistedFate,66523,50,708,Ezreal,71567,59,133,Lux,46086,51,256,Sett,693742,-1,-1,JarvanIV,33715,55,166,Yasuo,374680,-1,-1,Jinx,589864,54,353,Janna,213618,51,837,1
918,Mordekaiser,119195,46,390,Trundle,9271,52,295,Akali,277719,-1,-1,Zeri,11940,50,384,Shaco,273449,48,476,MonkeyKing,680340,-1,-1,Vi,371043,-1,-1,Yone,30263,-1,-1,Kaisa,75234,59,133,Pyke,832149,54,74,1
919,Ahri,101587,50,344,Diana,83887,-1,-1,Heimerdinger,766073,52,546,Caitlyn,108047,53,284,Senna,12915,51,377,Riven,363919,48,203,Nunu,14935,59,133,Orianna,23222,51,486,Jinx,56060,51,899,Blitzcrank,643551,43,98,1
920,Viktor,182464,51,700,Hecarim,19401,51,258,Talon,201890,59,133,Zeri,33621,50,895,Sona,138840,48,435,Fiora,85822,49,362,Rengar,909725,44,16,Ahri,735080,49,841,Tristana,19176,52,322,Nami,1439828,48,926,0
921,Yone,18996,47,72,Trundle,38262,49,926,Gragas,129412,50,653,Caitlyn,664965,48,118,Janna,53664,-1,-1,Garen,64430,51,323,Nunu,14935,59,133,Chogath,35179,48,147,Senna,2590,50,392,Blitzcrank,152998,50,1046,1
922,Sion,488063,50,361,LeeSin,297767,47,198,Galio,321505,-1,-1,Jinx,141014,-1,-1,Morgana,54339,50,356,Garen,1260867,49,162,RekSai,1274,-1,-1,Talon,201890,59,133,Swain,677671,50,1661,Yuumi,211686,48,196,1
923,Ornn,15389,59,133,Shaco,253,-1,-1,Sylas,271682,50,271,Tristana,30917,51,431,Nami,327349,51,804,Sett,12090,42,315,MasterYi,1049459,50,950,Anivia,20977,-1,-1,Kaisa,4954,-1,-1,Yuumi,121444,43,166,0
924,Darius,436186,49,268,Hecarim,391459,49,248,Sylas,38357,59,133,Vayne,108801,51,675,Pyke,539888,50,661,Garen,55605,50,417,Diana,29813,52,162,Yone,3514,50,545,Kaisa,28860,50,511,Lulu,39805,48,463,1
925,Fiora,40800,60,118,Viego,17966,45,155,Sylas,38357,59,133,Kaisa,130694,51,324,Alistar,86542,50,575,Malphite,8527,48,412,RekSai,574176,52,896,Anivia,42870,-1,-1,Yasuo,800734,50,719,Rakan,35849,49,610,0
926,Yone,14066,51,181,Sejuani,7133,49,506,Velkoz,753786,51,431,Xerath,6386,47,110,Pyke,246537,44,99,Ornn,3000568,50,369,Nunu,807250,51,590,Lissandra,31808,59,133,MissFortune,39142,52,66,Nautilus,491105,47,266,1
927,Nasus,133734,52,326,Nunu,807250,51,590,Talon,201890,59,133,Ziggs,46308,56,68,Nami,193818,45,188,Akali,17121,44,207,XinZhao,455747,-1,-1,Corki,162668,49,538,Jhin,324411,45,243,Lux,621566,52,230,1
928,Mordekaiser,23812,50,1591,Trundle,15670,50,341,Akali,86188,53,55,Ezreal,188230,49,518,Senna,1830,73,81,Darius,106881,-1,-1,Graves,20947,49,281,Lissandra,31808,59,133,Seraphine,1317337,51,918,Sona,6372,49,849,1
929,Sett,12391,59,133,Graves,216955,51,804,Diana,90228,51,397,Zyra,692609,-1,-1,Leona,828613,51,212,Fiora,69458,-1,-1,LeeSin,22826,51,179,Lux,161568,51,743,Twitch,98464,54,117,Nami,21401,56,54,1
930,Yone,207980,-1,-1,Shyvana,358349,51,855,Xerath,39001,59,133,Tristana,138131,49,907,Zilean,1741388,51,219,Jayce,139760,50,589,RekSai,208291,46,125,Viktor,1250036,51,579,Ezreal,41871,54,81,Sett,6974,-1,-1,0
931,Gnar,8690,-1,-1,Udyr,61181,51,1023,Zed,475031,47,317,Veigar,81047,50,402,Ziggs,5482,52,293,Sett,117423,51,330,RekSai,52665,59,133,Lucian,44074,-1,-1,Seraphine,1317337,51,918,Zyra,667004,51,262,0
932,Poppy,316026,50,594,Nunu,291027,52,234,Viktor,9011,46,443,Jinx,21643,51,169,Seraphine,130703,50,580,Sett,117423,51,330,RekSai,52665,59,133,Corki,38968,49,420,Draven,136097,50,1298,Nami,670244,51,262,0
933,Ryze,2166,48,201,RekSai,52665,59,133,Ekko,14293,-1,-1,Ashe,86610,49,732,Lux,289561,54,164,Sylas,271682,50,271,Graves,72113,51,431,Vex,7824,47,135,Jhin,22803,52,163,Velkoz,820224,-1,-1,1
934,Akali,2691,50,393,Viego,14990,43,133,Galio,38350,48,427,Caitlyn,161562,56,84,Soraka,16890,49,277,Yorick,101828,51,566,RekSai,52665,59,133,Ahri,155810,-1,-1,Jinx,95060,49,256,Blitzcrank,3375,-1,-1,0
935,Garen,16486,49,681,RekSai,52665,59,133,Rumble,10412,51,125,Draven,403053,50,426,Lux,186188,52,599,Camille,462471,-1,-1,Kayn,90045,-1,-1,Ahri,155810,-1,-1,Lucian,62045,49,732,Lulu,78797,48,515,0
936,Darius,187097,51,616,RekSai,52665,59,133,Fizz,326128,48,443,Caitlyn,64495,-1,-1,Lux,17822,47,199,Poppy,26804,46,415,LeeSin,237385,56,111,Viktor,34348,54,261,Ashe,643283,49,296,Seraphine,6087,48,571,1
937,Tryndamere,397449,50,1439,RekSai,52665,59,133,Kassadin,114687,48,443,Caitlyn,64495,-1,-1,Lux,17822,47,199,Kayle,6715,-1,-1,Viego,37750,49,317,Chogath,3340,-1,-1,Tristana,15784,-1,-1,Brand,186948,50,834,1
938,DrMundo,3122,52,111,Rengar,443944,48,309,Talon,133130,43,98,Jinx,91878,49,362,Nautilus,26665,-1,-1,Shen,78218,46,78,RekSai,52665,59,133,Malphite,2382,-1,-1,Caitlyn,234777,52,279,Maokai,326297,71,34,0
939,Darius,378309,50,425,Zac,105606,-1,-1,Diana,33632,54,74,Jhin,85931,-1,-1,Janna,241707,33,30,Ornn,762,-1,-1,RekSai,52665,59,133,Akali,87005,50,329,Jinx,32604,54,337,Sona,74257,-1,-1,0
940,Viktor,144010,52,908,Kayn,67454,58,78,Veigar,7101,56,167,Jinx,21214,-1,-1,Nami,99667,44,81,Kled,240229,50,759,RekSai,52665,59,133,Sylas,345055,50,835,Vayne,343288,51,488,Lulu,249877,50,876,0
941,Sett,43383,52,861,Zed,69374,49,169,Lissandra,28336,51,128,Caitlyn,104547,-1,-1,Maokai,31158,49,642,Sion,59007,50,207,RekSai,52665,59,133,Yasuo,175364,37,120,Ashe,287195,53,85,Yuumi,197941,50,876,0
942,Jayce,620634,49,779,Sejuani,325819,49,310,Ekko,70725,49,273,Caitlyn,20842,50,612,Soraka,171722,-1,-1,Zed,191840,-1,-1,JarvanIV,25430,59,133,Garen,28663,55,124,Kaisa,79710,-1,-1,Zyra,7762,49,192,1
